Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Asia (IDA & IBRD),TSA,..,6.79516260380284,6.98947969606603,7.10282459465437,6.90657999017559,6.94875788042348,7.00630759617059,6.23401012727199,7.55218774295091,6.4463621472015,5.14071279522711,4.60565840400623
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa,SSF,..,6.34444024622016,5.71014448207708,5.88238842176005,5.95142005216939,6.04859397689588,6.0358068783623,6.17066490328115,6.60615505560032,6.75188633027445,6.13408309881721,6.02714436550901
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa (excluding high income),SSA,..,6.34444024622016,5.71014448207708,5.88238842176006,5.95142005216939,6.04859397689588,6.0358068783623,6.17066490328115,6.60615505560032,6.75188633027445,6.13408309881721,6.02714436550901
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,6.34444024622016,5.71014448207708,5.88238842176005,5.95142005216939,6.04859397689588,6.0358068783623,6.17066490328115,6.60615505560032,6.75188633027445,6.13408309881721,6.02714436550901
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Upper middle income,UMC,..,5.58615890675274,5.54002399218583,5.75806122580609,5.98785106178185,5.98668007740133,5.91811073021947,6.04633607707026,6.71248090223979,6.32873263047161,5.96245488414526,5.60810035681297
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,World,WLD,..,6.13186347676363,6.01720929432732,6.04994651697604,6.00919066475927,5.91604059243431,5.75899807831486,5.58826809603292,6.58866731846614,6.04073484613077,5.27373767392169,4.97284088820277
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2024,,,,,,,,,,,,,,,
